region_name,state_name,lat_max,lat_min,lng_max,lng_min,lat_avg,lng_avg,yearly_sunlight_kwh_kw_threshold_avg,count_qualified,percent_covered,percent_qualified,number_of_panels_n,number_of_panels_s,number_of_panels_e,number_of_panels_w,number_of_panels_f,number_of_panels_median,number_of_panels_total,kw_median,kw_total,yearly_sunlight_kwh_n,yearly_sunlight_kwh_s,yearly_sunlight_kwh_e,yearly_sunlight_kwh_w,yearly_sunlight_kwh_f,yearly_sunlight_kwh_median,yearly_sunlight_kwh_total,install_size_kw_buckets,carbon_offset_metric_tons,existing_installs_count,center_point
18642,Pennsylvania,41.360235,41.335315,-75.7434973,-75.8026174,41.348056480792081,-75.762921654455567,937.55,1817,98.465346534653463,91.352438411261943,6546,23823,21197,13224,48595,31,113385,7.75,28346.25,1602598.977502441,6949655.215344239,5897991.3693725569,3443756.9563842774,13694756.048382573,8647.2520202636715,31588758.56698608,"[[0,481],[5,644],[10,339],[15,195],[20,81],[25,29],[30,6],[35,7],[40,1],[45,1],[50,3],[55,2],[60,5],[65,2],[80,2],[85,1],[115,2],[130,1],[155,1],[165,1],[170,1],[175,2],[190,1],[215,1],[395,1],[405,1],[475,1],[505,1],[640,1],[785,1],[1415,1],[4325,1]]",20073.412468666214,7,POINT(-75.7629216544556 41.3480564807921)
18707,Pennsylvania,41.1836675,41.0585869,-75.8485386,-76.0219304,41.143044929649363,-75.919372066964627,937.55,21,0.53282915091096594,67.741935483870961,31,79,171,129,429,31,839,7.75,209.75,7784.0841796875,21205.988427734374,45814.187561035156,35286.890765380856,121324.74076538085,8131.5096435546875,231415.89169921877,"[[0,7],[5,6],[10,4],[15,2],[20,1],[25,1]]",147.05568868849079,1,POINT(-75.9193720669646 41.1430449296494)
19022,Pennsylvania,39.8748354,39.8498918,-75.3226443,-75.3480044,39.863941720070407,-75.340214143544529,1009.8,707,96.948356807511743,85.593220338983045,13251,17280,6327,7542,93768,31,138168,7.75,34542.0,3496148.5166809075,5500649.5641967785,1793013.5128967285,2195816.6055297847,28097393.960809313,9264.3272216796868,41083022.160113528,"[[0,204],[5,221],[10,89],[15,41],[20,25],[25,14],[30,13],[35,14],[40,4],[45,6],[50,5],[55,5],[60,4],[65,4],[75,1],[80,4],[85,1],[90,1],[95,1],[100,2],[105,1],[110,1],[125,1],[135,1],[140,1],[150,2],[155,2],[165,1],[175,1],[185,2],[195,1],[205,2],[210,1],[265,1],[295,2],[300,1],[330,2],[340,1],[345,1],[360,1],[365,1],[380,1],[400,1],[415,1],[425,1],[445,1],[470,1],[510,1],[545,1],[580,1],[665,1],[695,1],[715,1],[720,1],[830,1],[1060,1],[1340,1],[1450,1],[1595,1],[1830,1],[2475,1],[2585,1]]",26106.643207599624,3,POINT(-75.3402141435445 39.8639417200704)
19031,Pennsylvania,40.1262362,40.094337,-75.1965788,-75.238198,40.108054419574941,-75.211034752908319,994.5,1556,97.0917225950783,89.63133640552995,4153,27934,12916,12455,36806,31,94264,7.75,23566.0,1057939.3051818844,8439054.6897583,3573458.5479003913,3441350.7520629894,10779668.626782225,9091.2269836425785,27291471.921685804,"[[0,353],[5,635],[10,288],[15,134],[20,48],[25,26],[30,19],[35,6],[40,5],[45,1],[50,4],[55,4],[60,4],[65,1],[70,2],[75,1],[80,1],[85,1],[90,1],[95,1],[100,1],[105,4],[115,2],[145,1],[165,2],[175,3],[200,1],[405,1],[560,1],[610,2],[665,1],[1170,1],[1900,1]]",17342.655983118304,12,POINT(-75.2110347529083 40.1080544195749)
19041,Pennsylvania,40.0280614,39.988863,-75.2849778,-75.3474807,40.011247802679577,-75.311437083124261,1002.5036496350363,1134,98.2896237172178,65.777262180974475,1843,26190,11351,11663,17067,31,68114,7.75,17028.5,469337.6240478516,7753636.0033630393,3213749.227789307,3236638.1111083995,4938319.2418762213,8965.9822021484379,19611680.208184808,"[[0,305],[5,398],[10,187],[15,89],[20,37],[25,28],[30,14],[35,5],[40,11],[45,5],[50,5],[55,4],[60,6],[65,4],[70,5],[75,2],[80,1],[95,1],[100,3],[105,4],[110,1],[115,1],[120,1],[125,1],[145,1],[155,2],[160,2],[175,3],[180,1],[185,1],[220,1],[225,1],[230,1],[310,1],[315,1],[445,1]]",12462.450690731008,7,POINT(-75.3114370831243 40.0112478026796)
19061,Pennsylvania,39.8603368,39.8077584,-75.3952744,-75.4712716,39.831514594016824,-75.436649548357337,1009.8,5041,94.239009681003012,84.893903671269783,17156,73876,45022,53011,152292,31,341357,7.75,85339.25,4484464.770831299,23114664.990356438,12489863.890252683,15530677.987835692,46088809.627795421,9059.468505859375,101708481.2670715,"[[0,1229],[5,2009],[10,918],[15,414],[20,110],[25,46],[30,36],[35,31],[40,22],[45,35],[50,19],[55,14],[60,9],[65,13],[70,8],[75,8],[80,7],[85,9],[90,9],[95,3],[100,3],[105,2],[110,5],[115,3],[120,2],[125,3],[130,2],[135,1],[140,3],[145,5],[155,1],[160,1],[165,2],[175,1],[185,1],[190,2],[200,2],[205,1],[210,2],[215,2],[230,2],[235,1],[240,1],[250,1],[255,2],[260,4],[275,1],[280,3],[285,1],[315,1],[320,1],[325,2],[330,1],[335,1],[355,2],[370,1],[380,1],[385,1],[400,1],[415,1],[420,1],[435,1],[450,1],[495,1],[510,1],[530,1],[555,1],[640,2],[660,1],[985,1],[1090,1],[1215,1],[1375,1],[1475,1],[1500,1],[1545,1],[1650,1],[1775,1]]",64631.7357393488,0,POINT(-75.4366495483573 39.8315145940168)
19063,Pennsylvania,39.9684453,39.869756,-75.3612351,-75.4793266,39.917455501150123,-75.40390941101694,1009.8,7290,98.019716361120715,64.3140714600794,17451,132548,79450,76660,166394,31,472503,7.75,118125.75,4483534.3617858887,39774957.369500726,22242213.390740972,21364278.247613531,49120491.999090582,8841.0865722656254,136985475.36873171,"[[0,2003],[5,2596],[10,1358],[15,557],[20,235],[25,117],[30,61],[35,44],[40,29],[45,21],[50,26],[55,19],[60,8],[65,14],[70,9],[75,13],[80,7],[85,7],[90,7],[95,8],[100,8],[105,6],[110,5],[115,3],[120,4],[125,7],[130,3],[135,5],[140,5],[145,6],[150,1],[155,1],[160,6],[165,2],[170,2],[175,3],[180,4],[185,3],[190,3],[195,2],[200,5],[220,1],[225,2],[230,4],[235,5],[240,1],[255,3],[265,1],[270,2],[285,1],[290,1],[295,1],[305,1],[310,2],[315,2],[325,1],[330,1],[340,1],[345,2],[355,3],[375,1],[410,2],[415,3],[450,2],[460,1],[475,2],[480,1],[510,3],[535,2],[600,1],[665,1],[685,1],[720,1],[890,1],[960,1],[1025,1],[1065,1],[1080,1],[1095,1],[1105,1],[1160,1],[1180,1],[1260,1],[1360,1]]",87048.8766901619,1,POINT(-75.4039094110169 39.9174555011501)
19606,Pennsylvania,40.389365,40.280522,-75.8031622,-75.9086018,40.324209475688058,-75.8669885331777,984.3,8575,86.254349889275545,78.626444159178433,21422,134832,87882,68152,184388,31,496676,7.75,124169.0,5449030.4108947739,40928775.999932848,24861973.123370357,18564519.050445564,54274399.247076407,8932.9105407714833,144078697.83171996,"[[0,2216],[5,3251],[10,1765],[15,743],[20,226],[25,104],[30,45],[35,27],[40,25],[45,15],[50,14],[55,6],[60,12],[65,8],[70,3],[75,3],[80,6],[85,5],[90,3],[95,4],[100,3],[105,7],[110,5],[115,4],[120,4],[125,5],[130,1],[135,4],[140,1],[145,4],[160,1],[165,2],[175,1],[180,1],[185,1],[195,2],[210,1],[240,1],[260,2],[265,1],[285,1],[290,1],[300,1],[305,1],[310,2],[325,2],[335,1],[360,1],[365,2],[400,1],[405,1],[450,1],[465,1],[470,1],[555,1],[565,1],[575,1],[615,1],[640,1],[670,1],[695,1],[715,1],[730,1],[765,1],[790,1],[870,1],[900,1],[915,1],[935,1],[990,1],[1030,1],[1035,1],[1370,1],[1440,1],[1540,1],[1670,1],[1685,1],[1920,1],[2755,1],[3125,1]]",91556.340316174057,29,POINT(-75.8669885331777 40.3242094756881)
15074,Pennsylvania,40.7725574,40.6390198,-80.1545023,-80.505965,40.713275727792379,-80.262929671003192,933.3,3649,91.0862899693386,87.737436883866309,23200,51862,38492,46857,69133,32,229544,8.0,57386.0,5675542.8861572277,15207826.225366211,9924541.7914978061,12919951.444268797,19382789.699896242,8650.155218505859,63110652.047186285,"[[0,994],[5,1138],[10,630],[15,381],[20,192],[25,96],[30,42],[35,28],[40,23],[45,12],[50,19],[55,16],[60,3],[65,5],[70,8],[75,1],[80,4],[85,3],[90,1],[95,3],[100,1],[105,5],[125,2],[130,2],[135,1],[140,2],[150,2],[160,2],[165,2],[180,1],[185,1],[190,1],[195,1],[200,2],[205,1],[210,3],[225,1],[240,2],[265,1],[270,1],[275,1],[285,1],[310,3],[345,1],[365,1],[395,1],[425,1],[535,1],[710,1],[925,1],[1000,1],[1005,1],[1945,1],[2020,1]]",52246.403189745011,10,POINT(-80.2629296710032 40.7132757277924)
15143,Pennsylvania,40.6364325,40.5147714,-80.0824984,-80.2149724,40.565987548125,-80.149629140086361,943.12469210886388,4683,63.0926724137931,79.982920580700252,15835,72997,45437,52517,77136,32,263922,8.0,65980.5,3863357.716955564,20835539.371994015,11922465.057049559,13985579.74351196,21673311.279620357,8650.14453125,72280253.169131458,"[[0,1199],[5,1642],[10,886],[15,414],[20,197],[25,101],[30,56],[35,34],[40,28],[45,18],[50,8],[55,11],[60,7],[65,6],[70,5],[75,4],[80,4],[85,6],[90,4],[95,5],[105,4],[110,2],[115,1],[120,1],[125,1],[130,2],[150,2],[155,2],[175,2],[185,1],[190,1],[195,1],[200,1],[225,1],[245,3],[290,1],[320,1],[330,2],[335,2],[340,1],[380,1],[395,3],[405,1],[445,1],[485,1],[490,1],[530,1],[690,1],[745,1],[760,1],[775,1],[845,1],[915,1],[1005,1]]",59837.493786433566,19,POINT(-80.1496291400864 40.565987548125)
15615,Pennsylvania,40.372523,40.3554627,-79.7238404,-79.7451609,40.361887397777757,-79.736152357222267,938.4,152,99.444444444444443,84.916201117318437,687,2157,1643,1785,136,32,6408,8.0,1602.0,166382.10148315429,619583.237750244,432504.78364257806,468131.9395141601,36072.256213378911,9353.2032714843754,1722674.3186035161,"[[0,32],[5,57],[10,28],[15,22],[20,9],[25,2],[30,1],[85,1]]",1426.122755744703,0,POINT(-79.7361523572223 40.3618873977778)
16504,Pennsylvania,42.1231396,42.096056,-80.0280853,-80.0718519,42.111200385723414,-80.0513082967545,883.15,5494,98.832933653077532,88.870915561307015,34706,69426,35077,63210,44391,32,246810,8.0,61702.5,8205832.1718261717,18898792.8489502,8425046.0535552986,16717665.440185547,12017925.340133669,8082.491455078125,64265261.854650855,"[[0,1265],[5,2226],[10,1185],[15,449],[20,161],[25,64],[30,26],[35,23],[40,14],[45,10],[50,9],[55,4],[60,4],[65,2],[70,5],[75,3],[80,4],[85,1],[90,2],[95,2],[100,1],[105,2],[110,4],[115,1],[120,5],[125,2],[145,1],[150,2],[165,1],[175,2],[190,1],[205,2],[225,1],[245,1],[250,1],[265,1],[325,1],[330,1],[475,1],[590,1],[740,1],[765,1],[1460,1]]",40838.043884493512,7,POINT(-80.0513082967545 42.1112003857234)
17557,Pennsylvania,40.1800766,40.0513429,-76.0063001,-76.1433423,40.100306992538144,-76.0817639873838,997.05,182,4.1868254558987719,80.888888888888886,676,3618,1721,1972,12270,32,20257,8.0,5064.25,170763.73776245117,1153227.3844604492,482227.91918334964,541758.32120971684,3663145.2400695803,9422.51915283203,6011122.6026855437,"[[0,57],[5,58],[10,32],[15,5],[20,4],[30,5],[35,2],[40,1],[45,2],[60,3],[65,1],[70,1],[95,1],[105,1],[115,1],[120,1],[165,1],[200,1],[230,1],[280,1],[335,1],[690,1],[825,1]]",3819.8317653906374,0,POINT(-76.0817639873838 40.1003069925381)
17728,Pennsylvania,41.3746384,41.2750454,-76.945559,-77.203621,41.313475714164653,-77.058702436077553,947.75,128,10.108958837772397,76.64670658682634,362,1317,1258,1692,1315,32,5944,8.0,1486.0,89525.925750732422,382994.85844116216,319978.38094482431,462112.57030029292,369336.15469360352,8544.7154785156254,1623947.8901306163,"[[0,36],[5,48],[10,22],[15,9],[20,6],[25,2],[40,1],[65,1],[70,1],[95,1],[115,1]]",1031.9549518568579,0,POINT(-77.0587024360776 41.3134757141647)
18013,Pennsylvania,40.9760833,40.7715541,-75.0850916,-75.2390071,40.857610575537095,-75.187823322335248,971.55,6294,83.487285936689148,78.244654400795625,18122,101614,70979,69771,61230,32,321716,8.0,80429.0,4538879.124853516,30208553.82864989,19210861.108624265,18848099.724890139,17321891.952679444,8871.3447875976562,90128285.739697218,"[[0,1647],[5,2115],[10,1176],[15,629],[20,284],[25,149],[30,65],[35,43],[40,32],[45,20],[50,16],[55,10],[60,13],[65,8],[70,6],[75,11],[80,2],[85,7],[90,5],[95,5],[100,3],[105,1],[110,3],[115,2],[120,3],[125,2],[130,3],[135,3],[140,2],[145,2],[160,1],[170,1],[175,1],[185,1],[190,1],[200,2],[205,1],[210,1],[215,1],[230,1],[245,1],[250,1],[255,1],[265,1],[300,1],[320,1],[325,1],[330,1],[355,1],[385,1],[420,1],[505,1],[560,1],[845,1],[885,1],[1045,1]]",57272.977376121205,19,POINT(-75.1878233223352 40.8576105755371)
18512,Pennsylvania,41.4599313,41.3974347,-75.5780213,-75.6401295,41.4282570590933,-75.621890069980722,928.19999999999993,5194,98.879747943287242,91.9454770755886,27056,74564,59263,39227,231215,32,431325,8.0,107831.25,6552569.7248046864,21743028.249530036,16267934.335638423,10106259.451763926,65253456.682275407,8759.442578125,119923248.44401255,"[[0,1331],[5,1771],[10,872],[15,572],[20,255],[25,109],[30,50],[35,34],[40,19],[45,17],[50,17],[55,16],[60,6],[65,6],[70,8],[75,4],[80,5],[85,3],[90,5],[95,1],[100,1],[105,1],[110,3],[115,4],[120,4],[125,1],[130,2],[135,2],[140,1],[145,3],[150,1],[155,4],[160,1],[170,4],[185,1],[195,2],[200,2],[205,1],[210,1],[235,2],[245,1],[250,4],[260,2],[265,1],[285,1],[290,1],[305,1],[310,1],[315,1],[335,1],[345,1],[350,1],[405,1],[420,1],[440,1],[450,1],[460,2],[475,1],[480,1],[490,1],[505,1],[510,1],[610,1],[615,1],[625,1],[630,1],[640,1],[655,1],[665,1],[720,1],[875,1],[985,1],[1005,1],[1045,1],[1390,1],[1630,2],[1745,1],[1835,1],[1850,1],[1925,1],[2110,1],[2335,1],[2385,1],[2595,1],[2610,1],[3415,1]]",76206.5031930336,20,POINT(-75.6218900699807 41.4282570590933)
18603,Pennsylvania,41.1237012,41.04104,-76.131112,-76.3725689,41.0626700026294,-76.246070012392323,950.7522181646043,5533,80.238179459969345,81.307861866274791,32580,80622,40840,65992,188863,32,408897,8.0,102224.25,8136955.2442993131,24258526.938269041,10631883.39348755,18508330.639343262,54609619.20722656,8820.1680847167972,116145315.42262574,"[[0,1515],[5,1904],[10,859],[15,495],[20,296],[25,141],[30,71],[35,32],[40,20],[45,19],[50,13],[55,16],[60,10],[65,10],[70,6],[75,5],[80,2],[85,10],[90,8],[95,7],[100,4],[105,4],[110,2],[115,2],[120,3],[125,5],[130,2],[135,5],[140,3],[145,1],[150,1],[155,3],[160,1],[165,3],[180,2],[190,1],[195,1],[200,1],[205,3],[210,1],[220,2],[240,3],[255,1],[270,1],[275,2],[280,1],[290,1],[305,1],[330,1],[340,1],[350,1],[375,1],[440,1],[460,1],[520,1],[525,1],[580,1],[600,2],[660,2],[680,2],[720,1],[745,1],[750,1],[760,1],[765,1],[770,1],[870,1],[920,1],[990,1],[995,1],[1055,1],[1140,1],[1240,1],[1390,1],[1450,1],[1930,1],[2170,1],[2295,1],[4090,1]]",73805.775489332445,4,POINT(-76.2460700123923 41.0626700026294)
18951,Pennsylvania,40.5343665,40.3027726,-75.1558378,-75.4660835,40.443974285322092,-75.352774232149358,996.19999999999993,69,0.571944611679711,72.631578947368425,622,1542,499,773,1039,32,4475,8.0,1118.75,159018.63106689454,475831.27780151361,136060.21469726559,212907.88752441408,301391.9902099609,8743.7204833984379,1285210.001300049,"[[0,19],[5,21],[10,12],[15,10],[20,1],[30,1],[45,1],[55,2],[185,2]]",816.70035909272383,0,POINT(-75.3527742321494 40.4439742853221)
19046,Pennsylvania,40.1260331,40.0693768,-75.073229,-75.1397163,40.096295130150494,-75.108368813232943,994.5,4642,98.633454419650576,81.410031567870917,9030,71512,48528,31233,96090,32,256393,8.0,64098.25,2326348.9663146972,21165435.726580814,13802706.628088377,8520135.0071044955,28072010.144250486,9069.67099609375,73886636.472338825,"[[0,1121],[5,1708],[10,942],[15,434],[20,166],[25,84],[30,35],[35,16],[40,16],[45,9],[50,10],[55,4],[60,8],[65,9],[70,5],[75,2],[80,5],[85,5],[90,3],[95,1],[110,2],[115,2],[120,3],[130,1],[135,2],[140,1],[145,2],[150,4],[165,3],[170,1],[180,2],[195,1],[205,1],[210,1],[215,2],[220,1],[225,1],[230,1],[250,2],[270,2],[275,1],[290,1],[295,1],[325,1],[330,2],[335,2],[360,1],[370,1],[375,1],[390,1],[395,1],[405,1],[415,1],[435,1],[455,1],[465,1],[480,1],[550,1],[620,1],[760,1],[895,1],[905,1]]",46952.0486753704,43,POINT(-75.1083688132329 40.0962951301505)
19087,Pennsylvania,40.098509,40.0187988,-75.3300353,-75.4770057,40.058630837939731,-75.39801601136179,1003.916212554198,5877,97.847317021946864,63.07147456535737,10181,124538,55306,74374,233924,32,498323,8.0,124580.75,2585281.9578186041,37128652.588641353,15069174.817419436,20683573.1891632,68794162.004302964,9029.235296630859,144260844.55734557,"[[0,1555],[5,2029],[10,1062],[15,403],[20,167],[25,98],[30,82],[35,55],[40,47],[45,40],[50,21],[55,23],[60,22],[65,7],[70,16],[75,11],[80,12],[85,11],[90,19],[95,11],[100,5],[105,11],[110,7],[115,13],[120,3],[130,4],[135,3],[140,4],[145,3],[150,8],[155,7],[160,2],[165,4],[170,5],[175,3],[180,3],[185,3],[190,2],[195,2],[205,5],[210,3],[215,2],[220,1],[225,1],[230,1],[235,1],[240,4],[245,3],[255,1],[260,1],[270,1],[275,1],[280,5],[285,3],[290,2],[295,1],[300,2],[305,1],[310,1],[315,2],[330,4],[335,1],[340,1],[350,1],[360,5],[365,1],[375,1],[380,1],[385,2],[400,2],[405,1],[425,2],[430,2],[435,1],[445,1],[460,1],[490,1],[540,1],[555,1],[600,1],[635,2],[665,1],[760,1],[785,1],[830,1],[905,1],[965,1],[990,1],[1090,1],[1095,1],[1170,1],[1175,1],[1255,1],[1265,1],[1305,1],[1365,1],[1380,1],[1465,1],[1480,1],[1690,1]]",91672.08738947376,1,POINT(-75.3980160113618 40.0586308379397)
19095,Pennsylvania,40.097924,40.0727842,-75.132989,-75.1710913,40.087442301524781,-75.149214803621291,994.5,991,98.348157560355787,64.018087855297154,2480,16219,10892,7247,65192,32,102030,8.0,25507.5,632991.70137329085,4692683.1562683107,3035647.2587585449,1986982.6549072263,19235344.06671143,8788.51025390625,29583648.838018771,"[[0,274],[5,319],[10,191],[15,84],[20,37],[25,18],[30,6],[35,4],[40,3],[45,3],[50,4],[55,5],[60,4],[65,1],[70,1],[75,1],[80,2],[85,3],[90,1],[100,1],[115,1],[120,4],[140,1],[150,1],[155,1],[160,1],[165,2],[190,1],[200,1],[225,1],[315,2],[340,1],[350,1],[375,1],[385,1],[425,1],[440,1],[495,1],[685,1],[1130,1],[1305,1],[1415,1],[1915,1],[2905,1]]",18799.244173981733,15,POINT(-75.1492148036213 40.0874423015248)
19107,Pennsylvania,39.9960962,39.9430431,-75.1437069,-75.2408416,39.9503587224946,-75.1597059723864,997.9,914,94.953136265320836,69.400151860288531,2128,8229,6298,6460,87834,32,110949,8.0,27737.25,556038.80348510738,2502033.2300842288,1747196.5834838871,1740009.7319030766,24822031.929046623,9019.3221923828114,31367310.278002936,"[[0,314],[5,200],[10,94],[15,48],[20,42],[25,31],[30,25],[35,13],[40,10],[45,8],[50,12],[55,8],[60,8],[65,3],[70,7],[75,13],[80,3],[85,6],[90,5],[95,3],[100,2],[105,5],[110,4],[115,1],[120,1],[125,3],[130,3],[135,2],[140,2],[145,1],[150,3],[165,1],[170,2],[175,1],[180,2],[185,1],[190,2],[200,1],[205,3],[210,1],[215,1],[225,1],[235,4],[245,1],[255,1],[325,1],[335,1],[340,1],[365,1],[370,1],[440,1],[460,1],[515,1],[550,1],[800,1],[1080,1],[1105,1]]",19932.690799094627,1,POINT(-75.1597059723864 39.9503587224946)
15009,Pennsylvania,40.7355501,40.6572176,-80.2911665,-80.4243936,40.698045346884534,-80.334156991910888,933.3,4271,75.220246676277426,90.949744463373079,25342,64891,42361,59021,63748,34,255363,8.5,63840.75,6260418.7099548317,18952911.767687991,10926444.021063235,16232471.51925659,17880448.885314945,9135.1595947265614,70252694.903277591,"[[0,1055],[5,1363],[10,785],[15,471],[20,214],[25,111],[30,65],[35,44],[40,27],[45,18],[50,12],[55,16],[60,7],[65,5],[70,10],[75,6],[80,8],[85,6],[90,3],[95,3],[100,1],[105,7],[110,2],[115,2],[120,1],[135,3],[145,1],[155,1],[170,1],[175,1],[180,1],[190,1],[195,1],[205,1],[215,1],[220,1],[225,3],[240,1],[290,1],[350,1],[405,1],[435,1],[510,1],[585,1],[875,2],[940,1],[1235,1],[1310,1],[1635,1]]",58158.971647741411,8,POINT(-80.3341569919109 40.6980453468845)
15064,Pennsylvania,40.3653415,40.3470375,-80.1384206,-80.1660054,40.353977807582922,-80.147077309952593,943.5,175,97.1563981042654,85.365853658536579,1098,3128,1641,2174,8865,34,16906,8.5,4226.5,271740.88084106438,908283.88709106483,431061.02927856456,584480.01857910154,2471963.6750122062,9284.2005371093746,4667529.4908020031,"[[0,35],[5,66],[10,28],[15,14],[20,3],[25,2],[30,1],[35,3],[45,1],[50,2],[55,2],[65,2],[70,2],[75,1],[90,1],[95,2],[100,1],[120,1],[135,1],[140,2],[180,1],[225,1],[245,2],[340,1]]",3864.0327704764791,0,POINT(-80.1470773099526 40.3539778075829)
15068,Pennsylvania,40.6418488,40.5048072,-79.6412191,-79.7960961,40.571445333970196,-79.737392971851207,938.91286656891509,14888,97.277005826983412,85.750489574933766,67994,209821,157581,165191,235008,34,835595,8.5,208898.75,16603432.945751963,60495204.251251213,41347114.82500001,43940476.364538573,65604214.796508789,9298.5670104980472,227990443.18305045,"[[0,3497],[5,5051],[10,3105],[15,1587],[20,650],[25,249],[30,168],[35,100],[40,78],[45,53],[50,43],[55,35],[60,22],[65,21],[70,13],[75,14],[80,16],[85,16],[90,11],[95,12],[100,9],[105,7],[110,6],[115,4],[120,8],[125,2],[130,5],[135,5],[140,2],[145,1],[150,2],[155,8],[160,4],[165,1],[170,1],[175,4],[180,6],[190,2],[195,2],[200,1],[205,3],[210,1],[215,1],[225,2],[230,2],[235,1],[240,1],[245,3],[250,2],[255,2],[260,2],[265,2],[275,1],[280,2],[285,2],[290,3],[295,2],[300,3],[310,1],[320,1],[335,1],[350,1],[380,1],[395,1],[415,1],[450,1],[490,1],[500,1],[520,1],[530,1],[595,1],[600,1],[750,1],[760,1],[785,1],[790,1],[820,1],[855,1],[920,1],[940,1],[950,1],[955,1],[970,1],[1050,1],[1160,1],[1225,1],[1395,1],[1585,1],[1800,1],[2000,1]]",188742.79113839951,18,POINT(-79.7373929718512 40.5714453339702)
16636,Pennsylvania,40.6425547,40.5481443,-78.419435,-78.6055803,40.572761559649109,-78.470416445614049,943.5,91,43.859649122807021,72.8,256,1436,1111,852,223,34,3878,8.5,969.5,62377.420062255871,400875.63431396475,294897.68380737305,218123.21422119139,59134.46015625,9198.4735961914066,1035408.4125610349,"[[0,20],[5,31],[10,24],[15,5],[20,5],[25,3],[30,1],[35,2]]",657.9612837519494,0,POINT(-78.470416445614 40.5727615596491)
17543,Pennsylvania,40.2637187,40.0955882,-76.2093219,-76.3885299,40.15550630904356,-76.29756113883343,997.05,9379,69.3857311101469,83.785956762551365,24040,187369,110673,102229,240105,34,664416,8.5,166104.0,6165981.5768615715,57565245.946942136,30791987.49971924,28166314.955212396,70831058.784625247,10007.22265625,193520588.76336053,"[[0,2024],[5,3341],[10,2096],[15,851],[20,356],[25,149],[30,98],[35,66],[40,45],[45,24],[50,34],[55,26],[60,26],[65,15],[70,12],[75,10],[80,6],[85,11],[90,11],[95,13],[100,6],[105,5],[110,3],[115,6],[120,8],[125,5],[130,6],[135,3],[140,2],[145,5],[150,4],[155,2],[160,2],[165,5],[170,7],[175,1],[180,1],[185,2],[190,2],[195,5],[200,4],[205,1],[210,3],[215,4],[220,1],[225,2],[230,1],[235,1],[240,1],[250,2],[260,2],[265,3],[270,1],[275,3],[285,2],[295,1],[305,1],[310,2],[325,1],[335,2],[340,1],[345,1],[350,1],[365,2],[375,1],[385,1],[390,1],[400,1],[410,2],[420,2],[425,1],[435,2],[445,1],[460,2],[470,1],[480,2],[495,1],[520,1],[555,1],[600,1],[665,1],[680,1],[740,1],[790,1],[820,1],[865,1],[870,1],[875,1],[940,1],[960,1],[1030,1],[1060,1],[1220,1],[1225,1],[1425,1],[2050,1],[2080,1],[2380,1],[2485,1],[2920,1],[4840,1]]",122974.71555232123,12,POINT(-76.2975611388334 40.1555063090436)
17847,Pennsylvania,41.0628644,40.9379212,-76.6997614,-76.876465,41.01152549590271,-76.837420222217318,950.3,295,8.6327782646801055,74.8730964467005,1868,4485,4342,4121,33683,34,48499,8.5,12124.75,464804.99261474609,1349904.3407165525,1193819.5600830077,1101782.9150817872,9726858.1923400871,9281.6986816406243,13837170.000836182,"[[0,75],[5,91],[10,42],[15,21],[20,19],[25,15],[30,6],[35,4],[40,3],[45,1],[50,2],[55,1],[60,1],[65,1],[70,1],[80,1],[85,2],[190,2],[195,1],[235,1],[245,1],[295,1],[425,1],[1850,1],[4740,1]]",8792.9767875123034,0,POINT(-76.8374202222173 41.0115254959027)
18011,Pennsylvania,40.5356524,40.4169427,-75.5892309,-75.7009276,40.489197147107433,-75.629881796694178,980.65093896713677,1289,57.776108189331332,83.81014304291287,5852,22721,15363,18224,27254,34,89414,8.5,22353.5,1480201.637695313,6933908.2848876948,4122572.0501586916,5151349.8175415033,8014883.1637573252,9799.9264160156254,25702914.954040561,"[[0,234],[5,529],[10,222],[15,124],[20,60],[25,22],[30,19],[35,14],[40,6],[45,12],[50,9],[55,7],[60,3],[65,4],[70,4],[75,4],[80,1],[90,1],[100,1],[120,1],[145,1],[165,1],[190,1],[230,1],[270,1],[285,1],[310,1],[320,1],[370,1],[865,1],[1735,1],[1775,1]]",16333.190569214921,0,POINT(-75.6298817966942 40.4891971471074)
18085,Pennsylvania,40.7465301,40.7359522,-75.2472452,-75.2610542,40.740503359060412,-75.254212974720431,971.55,378,98.65771812080537,85.714285714285708,707,6300,3749,4317,9612,34,24685,8.5,6171.25,177821.33383178705,1925162.1203552254,986566.06077880855,1175247.3678344726,2764899.281573487,9999.796466064452,7029696.1643737759,"[[0,77],[5,137],[10,96],[15,33],[20,19],[25,4],[35,2],[40,3],[60,2],[90,1],[115,1],[120,1],[135,1],[1860,1]]",4467.0951641750089,0,POINT(-75.2542129747204 40.7405033590604)
18635,Pennsylvania,41.069162,40.9872906,-76.0822703,-76.3526262,41.0407833863782,-76.225838194497868,941.57937625754516,894,59.455128205128204,80.3234501347709,6003,13050,8315,10914,12056,34,50338,8.5,12584.5,1486702.4682006829,3924618.2837097174,2188678.6675476073,2975867.9622680657,3440397.3379211412,9305.84150390625,14016264.719647225,"[[0,216],[5,293],[10,159],[15,81],[20,63],[25,30],[30,13],[35,6],[40,6],[45,4],[50,1],[55,2],[60,1],[65,2],[70,2],[75,1],[90,1],[95,2],[110,1],[130,1],[145,2],[155,2],[170,1],[205,2],[415,1],[420,1]]",8906.7844306341431,0,POINT(-76.2258381944979 41.0407833863782)
